,timestamp,temperature,condition,sunrise,sunset,timestamp,speed,direction,directionType,timestamp,surf,swells,timestamp,height,type
20,2024-05-09 20:00:00,15.14998,NIGHT_CLEAR,,,2024-05-09 20:00:00,1.87918,88.23107,Cross-shore,2024-05-09 20:00:00,"{'min': 0, 'max': 0.3, 'plus': False, 'humanRelation': 'Shin to knee', 'raw': {'min': 0, 'max': 0.21}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.16, 'period': 9, 'spread': 11.73, 'direction': 118.02}, {'height': 0.21, 'period': 6, 'spread': 25.59, 'direction': 165.78}, {'height': 0.07, 'period': 13, 'spread': 5.46, 'direction': 145.79}]",2024-05-09 18:00:00,1.38,NORMAL
21,2024-05-09 21:00:00,15.33394,NIGHT_CLEAR,,,2024-05-09 21:00:00,3.47977,30.53295,Offshore,2024-05-09 21:00:00,"{'min': 0, 'max': 0.3, 'plus': False, 'humanRelation': 'Shin to knee', 'raw': {'min': 0, 'max': 0.21}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.06, 'period': 11, 'spread': 3.55, 'direction': 121.24}, {'height': 0.13, 'period': 9, 'spread': 11.74, 'direction': 116.04}, {'height': 0.21, 'period': 6, 'spread': 27.21, 'direction': 165.14}, {'height': 0.08, 'period': 13, 'spread': 6.81, 'direction': 145.05}]",2024-05-09 18:17:47,1.39,HIGH
22,2024-05-09 22:00:00,15.40474,NIGHT_CLEAR,,,2024-05-09 22:00:00,5.68436,24.92478,Offshore,2024-05-09 22:00:00,"{'min': 0, 'max': 0.3, 'plus': False, 'humanRelation': 'Shin to knee', 'raw': {'min': 0, 'max': 0.21}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.16, 'period': 9, 'spread': 12.68, 'direction': 119.02}, {'height': 0.2, 'period': 6, 'spread': 26.17, 'direction': 166.94}, {'height': 0.08, 'period': 13, 'spread': 6.09, 'direction': 144.45}]",2024-05-09 19:00:00,1.36,NORMAL
23,2024-05-09 23:00:00,15.30127,NIGHT_CLEAR,,,2024-05-09 23:00:00,7.08921,37.12508,Offshore,2024-05-09 23:00:00,"{'min': 0, 'max': 0.3, 'plus': False, 'humanRelation': 'Shin to knee', 'raw': {'min': 0, 'max': 0.21}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.06, 'period': 11, 'spread': 3.88, 'direction': 121.84}, {'height': 0.13, 'period': 8, 'spread': 13.45, 'direction': 117.1}, {'height': 0.2, 'period': 6, 'spread': 26.74, 'direction': 166.16}, {'height': 0.08, 'period': 13, 'spread': 5.56, 'direction': 146.15}]",2024-05-09 20:00:00,1.24,NORMAL
24,2024-05-10 00:00:00,15.14023,NIGHT_CLEAR,,,2024-05-10 00:00:00,5.244,33.34417,Offshore,2024-05-10 00:00:00,"{'min': 0, 'max': 0.3, 'plus': False, 'humanRelation': 'Shin to knee', 'raw': {'min': 0, 'max': 0.21}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.15, 'period': 8, 'spread': 11.31, 'direction': 117.54}, {'height': 0.2, 'period': 6, 'spread': 26.34, 'direction': 166.11}, {'height': 0.09, 'period': 13, 'spread': 6.85, 'direction': 144.67}]",2024-05-09 21:00:00,1.06,NORMAL
25,2024-05-10 01:00:00,14.99099,NIGHT_CLEAR,,,2024-05-10 01:00:00,4.29747,5.91331,Offshore,2024-05-10 01:00:00,"{'min': 0, 'max': 0.3, 'plus': False, 'humanRelation': 'Shin to knee', 'raw': {'min': 0, 'max': 0.2}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.08, 'period': 11, 'spread': 7.6, 'direction': 115.57}, {'height': 0.11, 'period': 8, 'spread': 12.15, 'direction': 117.76}, {'height': 0.19, 'period': 6, 'spread': 25.39, 'direction': 166.69}, {'height': 0.09, 'period': 13, 'spread': 5.88, 'direction': 145.77}]",2024-05-09 22:00:00,0.9,NORMAL
26,2024-05-10 02:00:00,14.88499,NIGHT_CLEAR,,,2024-05-10 02:00:00,5.74748,331.66867,Offshore,2024-05-10 02:00:00,"{'min': 0, 'max': 0.3, 'plus': False, 'humanRelation': 'Shin to knee', 'raw': {'min': 0, 'max': 0.2}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.07, 'period': 11, 'spread': 8.38, 'direction': 116.65}, {'height': 0.13, 'period': 8, 'spread': 12.39, 'direction': 117.73}, {'height': 0.19, 'period': 6, 'spread': 25.49, 'direction': 166.7}, {'height': 0.09, 'period': 12, 'spread': 6.39, 'direction': 145.01}]",2024-05-09 23:00:00,0.8,NORMAL
27,2024-05-10 03:00:00,14.5938,NIGHT_CLEAR,,,2024-05-10 03:00:00,5.42883,295.0443,Cross-shore,2024-05-10 03:00:00,"{'min': 0, 'max': 0.3, 'plus': False, 'humanRelation': 'Shin to knee', 'raw': {'min': 0, 'max': 0.2}}","[{'height': 0.05, 'period': 4, 'spread': 15.72, 'direction': 117.94}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.08, 'period': 10, 'spread': 8.79, 'direction': 115.92}, {'height': 0.11, 'period': 8, 'spread': 11.37, 'direction': 117.4}, {'height': 0.18, 'period': 6, 'spread': 22.18, 'direction': 170.46}, {'height': 0.09, 'period': 13, 'spread': 6.15, 'direction': 145.87}]",2024-05-09 23:36:29,0.78,LOW
28,2024-05-10 04:00:00,14.62979,NIGHT_CLEAR,,,2024-05-10 04:00:00,7.17731,260.51985,Cross-shore,2024-05-10 04:00:00,"{'min': 0, 'max': 0.3, 'plus': False, 'humanRelation': 'Shin to knee', 'raw': {'min': 0, 'max': 0.2}}","[{'height': 0.05, 'period': 4, 'spread': 15.78, 'direction': 119.9}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.08, 'period': 10, 'spread': 9.19, 'direction': 115.76}, {'height': 0.13, 'period': 8, 'spread': 13.27, 'direction': 119.47}, {'height': 0.18, 'period': 6, 'spread': 21.86, 'direction': 171.86}, {'height': 0.09, 'period': 12, 'spread': 6.82, 'direction': 144.66}]",2024-05-10 00:00:00,0.79,NORMAL
29,2024-05-10 05:00:00,14.75914,CLEAR,,,2024-05-10 05:00:00,9.61539,238.31096,Onshore,2024-05-10 05:00:00,"{'min': 0, 'max': 0.3, 'plus': False, 'humanRelation': 'Shin to knee', 'raw': {'min': 0, 'max': 0.2}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.07, 'period': 10, 'spread': 8.5, 'direction': 115.34}, {'height': 0.13, 'period': 8, 'spread': 13.12, 'direction': 119.22}, {'height': 0.17, 'period': 6, 'spread': 22.5, 'direction': 168.87}, {'height': 0.09, 'period': 12, 'spread': 6.37, 'direction': 145.36}]",2024-05-10 01:00:00,0.87,NORMAL
30,2024-05-10 06:00:00,15.5252,CLEAR,,,2024-05-10 06:00:00,12.49622,227.51298,Onshore,2024-05-10 06:00:00,"{'min': 0, 'max': 0.3, 'plus': False, 'humanRelation': 'Shin to knee', 'raw': {'min': 0, 'max': 0.2}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.08, 'period': 10, 'spread': 7.86, 'direction': 116.33}, {'height': 0.12, 'period': 8, 'spread': 13.54, 'direction': 118.29}, {'height': 0.17, 'period': 6, 'spread': 23.17, 'direction': 167.68}, {'height': 0.1, 'period': 12, 'spread': 6.56, 'direction': 144.88}]",2024-05-10 02:00:00,1.03,NORMAL
31,2024-05-10 07:00:00,16.13207,CLEAR,,,2024-05-10 07:00:00,17.3216,222.43456,Onshore,2024-05-10 07:00:00,"{'min': 0, 'max': 0.3, 'plus': False, 'humanRelation': 'Shin to knee', 'raw': {'min': 0, 'max': 0.19}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.07, 'period': 10, 'spread': 8.57, 'direction': 115.56}, {'height': 0.12, 'period': 8, 'spread': 12.95, 'direction': 118.14}, {'height': 0.17, 'period': 5, 'spread': 24.95, 'direction': 169.14}, {'height': 0.1, 'period': 12, 'spread': 6.63, 'direction': 144.99}]",2024-05-10 03:00:00,1.21,NORMAL
